Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit
S.Imanaga u1.5 BB,SBK5065,Chicago Cubs,S.Imanaga,Washington Nationals,1.0,0.7857142857142857,1,0.4,0,0.7,1,-190,1.33,2.03,0.6999999999999997
Y.Diaz o1.5 hits+runs+rbi,Rotowire,Houston Astros,Y.Diaz,Los Angeles Angels,1.0,0.5734265734265734,1,0.6,1,0.6,1,100,0.75,1.5,0.75
O.Albies o1.5 hits+runs+rbi,Rotowire,Atlanta Braves,O.Albies,Miami Marlins,0.0,0.532608695652174,1,0.6,1,0.4,0,100,0.75,1.5,0.75
F.Montas u17.5 Outs,MrTuttle05,Milwaukee Brewers,F.Montas,Arizona Diamondbacks,1.0,0.4444444444444444,0,0.2,0,0.4444444444444444,0,-105,1.05,2.05,0.9999999999999998
F.Montas u17.5 Outs,SBK5065,Milwaukee Brewers,F.Montas,Arizona Diamondbacks,1.0,0.4444444444444444,0,0.2,0,0.4444444444444444,0,102,3.0,6.0600000000000005,3.0600000000000005
T.Megill u16.5 Outs,SBK5065,New York Mets,T.Megill,Philadelphia Phillies,1.0,0.6923076923076923,1,0.4,0,0.7,1,-130,1.0,1.7692307692307692,0.7692307692307692
Z.Wheeler u18.5 Outs,SBK5065,Philadelphia Phillies,Z.Wheeler,New York Mets,0.0,0.5666666666666667,1,0.6,1,0.7,1,-160,1.0,1.625,0.625
S.Arrighetti u18.5 Outs,SBK5065,Houston Astros,S.Arrighetti,Los Angeles Angels,1.0,0.8148148148148148,1,0.6,1,0.7,1,-182,1.0,1.5494505494505495,0.5494505494505495
A.Heaney u15.5 Outs,SBK5065,Texas Rangers,A.Heaney,Seattle Mariners,1.0,0.6428571428571429,1,0.8,1,0.8,1,-115,1.0,1.869565217391304,0.8695652173913042
F.Tatis o1.5 total bases,Rotowire Prizepicks,San Diego Padres,F.Tatis,Chicago White Sox,1.0,0.010752688172043,0,0.0,0,0.0,0,100,1.5,3.0,1.5
G.Campero o0.5 total bases,Rotowire Prizepicks,Los Angeles Angels,G.Campero,Houston Astros,0.0,0.7142857142857143,1,0.8,1,0.7142857142857143,1,100,1.5,3.0,1.5
E.Wagaman o0.5 hits+runs+rbi,Rotowire,Los Angeles Angels,E.Wagaman,Houston Astros,0.0,0.5454545454545454,1,0.6,1,0.6,1,100,0.75,1.5,0.75
G.Sheets o0.5 hits+runs+rbi,Rotowire,Chicago White Sox,G.Sheets,San Diego Padres,0.0,0.5703703703703704,1,0.6,1,0.5,0,100,0.75,1.5,0.75
S.Marte o0.5 hits+runs+rbi,Rotowire,New York Mets,S.Marte,Philadelphia Phillies,1.0,0.7325581395348837,1,1.0,1,0.9,1,100,0.75,1.5,0.75
P.Alonso o0.5 hits+runs+rbi,Rotowire,New York Mets,P.Alonso,Philadelphia Phillies,1.0,0.6967741935483871,1,0.8,1,0.9,1,100,0.75,1.5,0.75
B.Marsh o0.5 total bases,Rotowire Prizepicks,Philadelphia Phillies,B.Marsh,New York Mets,0.0,0.5703125,1,0.6,1,0.6,1,100,1.5,3.0,1.5
L.Acuna o0.5 total bases,Rotowire Prizepicks,New York Mets,L.Acuna,Philadelphia Phillies,1.0,0.7142857142857143,1,0.8,1,0.7142857142857143,1,100,1.5,3.0,1.5
