Unnamed: 0,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,R.Grichuk o0.5 Runs Scored,Thespinzone,150,0.11,R.Grichuk,0.275,0.165,Colorado Rockies,Pittsburgh Pirates,0.0,0.5,0.0,0.6,1.0,0.5,0.0
4,N.Castellanos o0.5 Runs Scored,Thespinzone,140,0.08,N.Castellanos,0.192,0.112,Philadelphia Phillies,Toronto Blue Jays,1.0,0.5833333333333334,1.0,0.8,1.0,0.5,0.0
5,B.Harper o0.5 Runs Scored,Thespinzone,100,0.08,B.Harper,0.16,0.08,Philadelphia Phillies,Toronto Blue Jays,1.0,0.8333333333333334,1.0,1.0,1.0,0.8333333333333334,1.0
14,J.India o0.5 Runs Scored,Thespinzone,130,0.1,J.India,0.2299999999999999,0.1299999999999999,Cincinnati Reds,New York Mets,1.0,0.5714285714285714,1.0,0.6,1.0,0.4,0.0
2,R.Grichuk o0.5 Runs Scored,Thespinzone,150,0.11,R.Grichuk,0.275,0.165,Colorado Rockies,Pittsburgh Pirates,0.0,,,,,,
7,N.Castellanos o0.5 Runs Scored,Thespinzone,140,0.08,N.Castellanos,0.192,0.112,Philadelphia Phillies,Toronto Blue Jays,1.0,,,,,,
8,B.Harper o0.5 Runs Scored,Thespinzone,100,0.08,B.Harper,0.16,0.08,Philadelphia Phillies,Toronto Blue Jays,1.0,,,,,,
28,J.India o0.5 Runs Scored,Thespinzone,130,0.1,J.India,0.2299999999999999,0.1299999999999999,Cincinnati Reds,New York Mets,1.0,,,,,,
1,K.Bryant o1.5 Total Bases,charliedisturco,125,0.5,K.Bryant,1.125,0.625,Colorado Rockies,Pittsburgh Pirates,0.0,0.4117647058823529,0.0,0.6,1.0,0.5,0.0
7,G.Torres o1.5 Total Bases,charliedisturco,120,0.6,G.Torres,1.32,0.7200000000000001,New York Yankees,Oakland Athletics,1.0,0.3333333333333333,0.0,0.8,1.0,0.5,0.0
9,H.Bader o1.5 Total Bases,PropBetGuy,130,1.3,H.Bader,2.99,1.6900000000000002,New York Yankees,Oakland Athletics,1.0,0.5714285714285714,1.0,0.8,1.0,0.5714285714285714,1.0
11,M.Betts o1.5 Total Bases,PropBetGuy,105,1.0,M.Betts,2.05,1.0499999999999998,Los Angeles Dodgers,Milwaukee Brewers,0.0,0.4571428571428571,0.0,0.6,1.0,0.6,1.0
13,M.Betts o1.5 Total Bases,charliedisturco,105,0.5,M.Betts,1.025,0.5249999999999999,Los Angeles Dodgers,Milwaukee Brewers,0.0,0.4571428571428571,0.0,0.6,1.0,0.6,1.0
15,M.Betts o1.5 total bases,Chris Landers,100,1.0,M.Betts,2.0,1.0,Los Angeles Dodgers,Milwaukee Brewers,0.0,0.4571428571428571,0.0,0.6,1.0,0.6,1.0
3,K.Bryant o1.5 Total Bases,charliedisturco,125,0.5,K.Bryant,1.125,0.625,Colorado Rockies,Pittsburgh Pirates,0.0,,,,,,
19,G.Torres o1.5 Total Bases,charliedisturco,120,0.6,G.Torres,1.32,0.7200000000000001,New York Yankees,Oakland Athletics,1.0,,,,,,
21,A.Judge o1.5 Total Bases,charliedisturco,105,0.53,A.Judge,1.0865,0.5565,New York Yankees,Oakland Athletics,1.0,,,,,,
23,H.Bader o1.5 Total Bases,PropBetGuy,130,1.3,H.Bader,2.99,1.6900000000000002,New York Yankees,Oakland Athletics,1.0,,,,,,
25,M.Betts o1.5 Total Bases,PropBetGuy,105,1.0,M.Betts,2.05,1.0499999999999998,Los Angeles Dodgers,Milwaukee Brewers,0.0,,,,,,
27,M.Betts o1.5 Total Bases,charliedisturco,105,0.5,M.Betts,1.025,0.5249999999999999,Los Angeles Dodgers,Milwaukee Brewers,0.0,,,,,,
30,M.Betts o1.5 total bases,Chris Landers,100,1.0,M.Betts,2.0,1.0,Los Angeles Dodgers,Milwaukee Brewers,0.0,,,,,,
8,H.Bader o0.5 RBI,Thespinzone,140,0.11,H.Bader,0.264,0.154,New York Yankees,Oakland Athletics,1.0,0.5714285714285714,1.0,0.8,1.0,0.5714285714285714,1.0
5,S.Perez o0.5 RBI,Thespinzone,160,0.12,S.Perez,0.312,0.192,Kansas City Royals,Chicago White Sox,1.0,,,,,,
22,H.Bader o0.5 RBI,Thespinzone,140,0.11,H.Bader,0.264,0.154,New York Yankees,Oakland Athletics,1.0,,,,,,
29,C.Kershaw u1.5 earned runs,Chris Landers,-110,1.0,C.Kershaw,1.9090909090909087,0.9090909090909088,Los Angeles Dodgers,Milwaukee Brewers,0.0,,,,,,
12,M.Betts o0.5 HR,charliedisturco,425,0.1,M.Betts,0.525,0.425,Los Angeles Dodgers,Milwaukee Brewers,0.0,0.1714285714285714,0.0,0.2,0.0,0.2,0.0
4,P.Battenfield u5.5 Ks,SBK5065,-165,0.5,P.Battenfield,0.803030303030303,0.303030303030303,Cleveland Guardians,Detroit Tigers,1.0,,,,,,
24,J.Brito u4.5 Ks,PropBetGuy,-111,1.0,J.Brito,1.900900900900901,0.900900900900901,New York Yankees,Oakland Athletics,1.0,,,,,,
31,J.Verlander u6.0 strikeouts,Dan Servodidio,-110,1.0,J.Verlander,1.9090909090909087,0.9090909090909088,New York Mets,Cincinnati Reds,0.0,,,,,,
